property,value,unit,cmp_ids,cmp_mole_fractions
Enthalpy of mixing,1.1363191544238938,kJ/mol,"[12.0, 11.0, 64.0, 67.0, 60.0]","[0.2, 0.2, 0.2, 0.2, 0.2]"
Enthalpy of mixing,0.8756117725305742,kJ/mol,"[11.0, 35.0, 6.0]","[0.6, 0.2, 0.2]"
Enthalpy of mixing,1.072251990038109,kJ/mol,"[11.0, 6.0, 38.0, 23.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,0.8348838925586332,kJ/mol,"[78.0, 48.0, 38.0]","[0.33333333333333337, 0.33333333333333337, 0.33333333333333337]"
Enthalpy of mixing,0.4274216518280994,kJ/mol,"[20.0, 48.0, 74.0]","[0.6, 0.2, 0.2]"
Enthalpy of mixing,-0.8065491562042029,kJ/mol,"[45.0, 48.0, 1.0, 21.0, 31.0]","[0.2, 0.2, 0.2, 0.2, 0.2]"
Enthalpy of mixing,-0.2875436278703797,kJ/mol,"[6.0, 71.0, 31.0]","[0.2, 0.2, 0.6]"
Enthalpy of mixing,1.4740374776863543,kJ/mol,"[76.0, 50.0, 56.0]","[0.6, 0.2, 0.2]"
Enthalpy of mixing,0.8053197354062623,kJ/mol,"[12.0, 48.0, 53.0, 56.0, 8.0]","[0.2, 0.2, 0.2, 0.2, 0.2]"
Enthalpy of mixing,0.9449265098685616,kJ/mol,"[76.0, 78.0, 28.0, 21.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,0.756881934689266,kJ/mol,"[76.0, 48.0, 41.0, 50.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,-1.4540154603924276,kJ/mol,"[74.0, 5.0, 21.0, 31.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,1.024871246320133,kJ/mol,"[2.0, 14.0, 8.0]","[0.2, 0.6, 0.2]"
Enthalpy of mixing,1.269484142596625,kJ/mol,"[2.0, 64.0, 8.0, 60.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,1.4802298325293826,kJ/mol,"[68.0, 4.0]","[0.5, 0.5]"
Enthalpy of mixing,0.0333589173542538,kJ/mol,"[45.0, 48.0, 6.0, 66.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,1.3098562357375014,kJ/mol,"[12.0, 48.0, 14.0, 19.0, 23.0]","[0.2, 0.2, 0.2, 0.2, 0.2]"
Enthalpy of mixing,-0.0194006389567776,kJ/mol,"[48.0, 6.0, 60.0, 31.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,1.0688097104798289,kJ/mol,"[13.0, 6.0, 64.0, 72.0, 38.0]","[0.2, 0.2, 0.2, 0.2, 0.2]"
Enthalpy of mixing,0.2560534791520643,kJ/mol,"[75.0, 12.0, 44.0]","[0.2, 0.2, 0.6]"
Enthalpy of mixing,0.1334752595161439,kJ/mol,"[48.0, 38.0, 5.0, 21.0, 31.0]","[0.2, 0.2, 0.2, 0.2, 0.2]"
Enthalpy of mixing,0.1982694301955221,kJ/mol,"[14.0, 6.0, 67.0, 8.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,1.4165020097432246,kJ/mol,"[11.0, 29.0, 48.0, 14.0, 8.0]","[0.2, 0.2, 0.2, 0.2, 0.2]"
Enthalpy of mixing,0.7206322391626446,kJ/mol,"[45.0, 0.0]","[0.6, 0.4]"
Enthalpy of mixing,0.2536669522838938,kJ/mol,"[14.0, 38.0, 8.0, 27.0, 60.0]","[0.2, 0.2, 0.2, 0.2, 0.2]"
Enthalpy of mixing,0.6770717001466654,kJ/mol,"[13.0, 72.0, 38.0, 8.0, 27.0]","[0.2, 0.2, 0.2, 0.2, 0.2]"
Enthalpy of mixing,1.5322619418713626,kJ/mol,"[68.0, 4.0]","[0.6, 0.4]"
Enthalpy of mixing,1.3200544853915954,kJ/mol,"[19.0, 23.0]","[0.4, 0.6]"
Enthalpy of mixing,-1.968972753088599,kJ/mol,"[4.0, 48.0, 54.0]","[0.6, 0.2, 0.2]"
Enthalpy of mixing,1.5306024158114788,kJ/mol,"[12.0, 11.0, 14.0, 53.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,0.6651489638883011,kJ/mol,"[6.0, 70.0, 53.0]","[0.6, 0.2, 0.2]"
Enthalpy of mixing,-0.0076028348460139,kJ/mol,"[14.0, 72.0, 8.0]","[0.33333333333333337, 0.33333333333333337, 0.33333333333333337]"
Enthalpy of mixing,0.783629803525007,kJ/mol,"[12.0, 64.0, 44.0, 53.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,0.308442568026651,kJ/mol,"[29.0, 48.0, 6.0, 53.0, 60.0]","[0.2, 0.2, 0.2, 0.2, 0.2]"
Enthalpy of mixing,-0.6984949477561089,kJ/mol,"[48.0, 6.0, 77.0, 21.0, 31.0]","[0.2, 0.2, 0.2, 0.2, 0.2]"
Enthalpy of mixing,1.0106457230841543,kJ/mol,"[14.0, 64.0, 34.0, 38.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,-0.3348317697365879,kJ/mol,"[14.0, 6.0, 53.0, 8.0, 60.0]","[0.2, 0.2, 0.2, 0.2, 0.2]"
Enthalpy of mixing,0.1662308108172103,kJ/mol,"[75.0, 41.0, 38.0]","[0.6, 0.2, 0.2]"
Enthalpy of mixing,-0.1470515582580028,kJ/mol,"[44.0, 72.0, 38.0, 53.0, 8.0]","[0.2, 0.2, 0.2, 0.2, 0.2]"
Enthalpy of mixing,1.0674795182035195,kJ/mol,"[12.0, 48.0, 64.0, 72.0, 8.0]","[0.2, 0.2, 0.2, 0.2, 0.2]"
Enthalpy of mixing,-7.622088730654616,kJ/mol,"[65.0, 74.0]","[0.6, 0.4]"
Enthalpy of mixing,0.7058024525823218,kJ/mol,"[14.0, 67.0, 27.0, 60.0, 23.0]","[0.2, 0.2, 0.2, 0.2, 0.2]"
Enthalpy of mixing,0.3755059302017142,kJ/mol,"[76.0, 19.0, 53.0]","[0.2, 0.6, 0.2]"
Enthalpy of mixing,0.0738294233617705,kJ/mol,"[48.0, 41.0, 50.0, 60.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,-0.078688906466276,kJ/mol,"[6.0, 26.0, 21.0]","[0.6, 0.2, 0.2]"
Enthalpy of mixing,0.5339276362841845,kJ/mol,"[6.0, 67.0, 54.0]","[0.33333333333333337, 0.33333333333333337, 0.33333333333333337]"
Enthalpy of mixing,0.2946378003233718,kJ/mol,"[48.0, 34.0, 23.0]","[0.2, 0.6, 0.2]"
Enthalpy of mixing,1.6861231434181994,kJ/mol,"[11.0, 2.0, 48.0, 14.0, 64.0]","[0.2, 0.2, 0.2, 0.2, 0.2]"
Enthalpy of mixing,0.5197529417988539,kJ/mol,"[14.0, 6.0, 19.0, 8.0, 23.0]","[0.2, 0.2, 0.2, 0.2, 0.2]"
Enthalpy of mixing,1.864375019796703,kJ/mol,"[24.0, 53.0, 23.0]","[0.33333333333333337, 0.33333333333333337, 0.33333333333333337]"
Enthalpy of mixing,-0.4592137781596193,kJ/mol,"[28.0, 48.0, 74.0, 71.0, 21.0]","[0.2, 0.2, 0.2, 0.2, 0.2]"
Enthalpy of mixing,-1.684334113149664,kJ/mol,"[20.0, 74.0, 38.0]","[0.2, 0.6, 0.2]"
Enthalpy of mixing,0.9207089188505858,kJ/mol,"[4.0, 48.0, 6.0, 55.0, 38.0]","[0.2, 0.2, 0.2, 0.2, 0.2]"
Enthalpy of mixing,-0.3250176092141899,kJ/mol,"[74.0, 5.0, 31.0]","[0.2, 0.6, 0.2]"
Enthalpy of mixing,-0.6356394867521233,kJ/mol,"[4.0, 74.0, 1.0]","[0.33333333333333337, 0.33333333333333337, 0.33333333333333337]"
Enthalpy of mixing,0.5344985504368055,kJ/mol,"[75.0, 44.0, 38.0, 50.0, 53.0]","[0.2, 0.2, 0.2, 0.2, 0.2]"
Enthalpy of mixing,0.7487544856910836,kJ/mol,"[35.0, 14.0, 6.0, 72.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,0.2139665608858002,kJ/mol,"[6.0, 19.0, 8.0, 60.0, 23.0]","[0.2, 0.2, 0.2, 0.2, 0.2]"
Enthalpy of mixing,1.1870246107903453,kJ/mol,"[76.0, 11.0]","[0.2, 0.8]"
Enthalpy of mixing,-0.2506563479912547,kJ/mol,"[19.0, 50.0, 60.0]","[0.33333333333333337, 0.33333333333333337, 0.33333333333333337]"
Enthalpy of mixing,0.8845755448175963,kJ/mol,"[12.0, 35.0, 64.0]","[0.33333333333333337, 0.33333333333333337, 0.33333333333333337]"
Enthalpy of mixing,0.1318285178541172,kJ/mol,"[45.0, 6.0, 74.0]","[0.2, 0.6, 0.2]"
Enthalpy of mixing,1.3055827519473509,kJ/mol,"[2.0, 14.0, 72.0, 27.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,-0.2328758426332447,kJ/mol,"[13.0, 6.0, 60.0]","[0.33333333333333337, 0.33333333333333337, 0.33333333333333337]"
Enthalpy of mixing,-1.9883609756563088,kJ/mol,"[4.0, 66.0, 21.0]","[0.2, 0.6, 0.2]"
Enthalpy of mixing,1.7212670620729695,kJ/mol,"[11.0, 29.0, 14.0]","[0.2, 0.2, 0.6]"
Enthalpy of mixing,0.5523902947105803,kJ/mol,"[12.0, 38.0, 53.0, 23.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,-1.487464981794824,kJ/mol,"[48.0, 6.0, 42.0, 21.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,-0.8831114637874021,kJ/mol,"[65.0, 48.0, 21.0]","[0.6, 0.2, 0.2]"
Enthalpy of mixing,1.152005326267002,kJ/mol,"[2.0, 48.0, 72.0, 38.0, 27.0]","[0.2, 0.2, 0.2, 0.2, 0.2]"
Enthalpy of mixing,0.9279697446331266,kJ/mol,"[48.0, 41.0, 53.0]","[0.6, 0.2, 0.2]"
Enthalpy of mixing,-1.29401705772793,kJ/mol,"[76.0, 65.0, 74.0, 38.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,0.8334979693832288,kJ/mol,"[6.0, 62.0]","[0.5, 0.5]"
Enthalpy of mixing,-0.3703234365821422,kJ/mol,"[12.0, 70.0, 72.0, 8.0, 60.0]","[0.2, 0.2, 0.2, 0.2, 0.2]"
Enthalpy of mixing,0.4877140936350192,kJ/mol,"[19.0, 72.0, 38.0, 53.0, 27.0]","[0.2, 0.2, 0.2, 0.2, 0.2]"
Enthalpy of mixing,0.837869022756033,kJ/mol,"[48.0, 57.0, 38.0]","[0.2, 0.2, 0.6]"
Enthalpy of mixing,0.2783769865245086,kJ/mol,"[72.0, 38.0, 8.0]","[0.2, 0.6, 0.2]"
Enthalpy of mixing,0.110593448934596,kJ/mol,"[43.0, 38.0]","[0.2, 0.8]"
Enthalpy of mixing,-1.0533987436207086,kJ/mol,"[45.0, 28.0, 59.0, 31.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,0.1633741926352883,kJ/mol,"[28.0, 6.0, 72.0, 74.0, 38.0]","[0.2, 0.2, 0.2, 0.2, 0.2]"
Enthalpy of mixing,0.8426571699735739,kJ/mol,"[4.0, 48.0, 18.0]","[0.2, 0.2, 0.6]"
Enthalpy of mixing,0.7584756282733546,kJ/mol,"[12.0, 63.0, 72.0]","[0.2, 0.6, 0.2]"
Enthalpy of mixing,1.0843953526072718,kJ/mol,"[75.0, 12.0, 19.0]","[0.2, 0.6, 0.2]"
Enthalpy of mixing,1.1955359623655752,kJ/mol,"[53.0, 73.0]","[0.8, 0.2]"
Enthalpy of mixing,1.3868181859801008,kJ/mol,"[29.0, 48.0, 14.0, 64.0, 38.0]","[0.2, 0.2, 0.2, 0.2, 0.2]"
Enthalpy of mixing,0.7211263545586508,kJ/mol,"[11.0, 6.0, 64.0, 67.0, 60.0]","[0.2, 0.2, 0.2, 0.2, 0.2]"
Enthalpy of mixing,0.28381843778428,kJ/mol,"[75.0, 73.0, 59.0]","[0.6, 0.2, 0.2]"
Enthalpy of mixing,-0.2415570739738251,kJ/mol,"[75.0, 76.0, 2.0, 53.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,-0.6210824448505597,kJ/mol,"[79.0, 53.0, 60.0]","[0.2, 0.2, 0.6]"
Enthalpy of mixing,0.289277878112099,kJ/mol,"[79.0, 72.0, 38.0, 60.0, 23.0]","[0.2, 0.2, 0.2, 0.2, 0.2]"
Enthalpy of mixing,-1.039350536045626,kJ/mol,"[45.0, 48.0, 74.0, 0.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,1.1379515940032825,kJ/mol,"[75.0, 76.0, 25.0, 48.0, 38.0]","[0.2, 0.2, 0.2, 0.2, 0.2]"
Enthalpy of mixing,-0.2690473740724474,kJ/mol,"[13.0, 14.0, 6.0, 64.0, 60.0]","[0.2, 0.2, 0.2, 0.2, 0.2]"
Enthalpy of mixing,0.6514658162894031,kJ/mol,"[35.0, 14.0, 53.0, 27.0, 60.0]","[0.2, 0.2, 0.2, 0.2, 0.2]"
Enthalpy of mixing,0.4309322849536028,kJ/mol,"[48.0, 64.0, 8.0, 60.0, 23.0]","[0.2, 0.2, 0.2, 0.2, 0.2]"
Enthalpy of mixing,0.8771086006144659,kJ/mol,"[74.0, 61.0, 31.0]","[0.6, 0.2, 0.2]"
Enthalpy of mixing,-0.0518326023967735,kJ/mol,"[48.0, 6.0, 38.0, 54.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,0.2870303985418656,kJ/mol,"[72.0, 8.0, 27.0, 23.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,0.8890327454709464,kJ/mol,"[12.0, 11.0, 14.0, 34.0, 53.0]","[0.2, 0.2, 0.2, 0.2, 0.2]"
Enthalpy of mixing,1.2906840892908535,kJ/mol,"[11.0, 2.0, 6.0, 64.0, 23.0]","[0.2, 0.2, 0.2, 0.2, 0.2]"
Enthalpy of mixing,0.3122772137205538,kJ/mol,"[12.0, 41.0, 50.0, 73.0, 60.0]","[0.2, 0.2, 0.2, 0.2, 0.2]"
Enthalpy of mixing,-0.1376660516146063,kJ/mol,"[30.0, 38.0]","[0.4, 0.6]"
Enthalpy of mixing,0.9656787230269864,kJ/mol,"[13.0, 6.0, 64.0, 38.0, 53.0]","[0.2, 0.2, 0.2, 0.2, 0.2]"
Enthalpy of mixing,0.7863511597726973,kJ/mol,"[48.0, 17.0]","[0.2, 0.8]"
Enthalpy of mixing,0.9091986358810514,kJ/mol,"[4.0, 6.0, 26.0]","[0.2, 0.6, 0.2]"
Enthalpy of mixing,-0.3873475722002456,kJ/mol,"[50.0, 53.0, 60.0]","[0.33333333333333337, 0.33333333333333337, 0.33333333333333337]"
Enthalpy of mixing,-0.5354486531033181,kJ/mol,"[34.0, 72.0]","[0.8, 0.2]"
Enthalpy of mixing,0.6603921342480047,kJ/mol,"[12.0, 38.0, 56.0, 60.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,-0.1337890660687829,kJ/mol,"[48.0, 6.0, 64.0, 72.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,-0.0120820496522458,kJ/mol,"[28.0, 55.0]","[0.5, 0.5]"
Enthalpy of mixing,1.11744450499114,kJ/mol,"[76.0, 11.0, 48.0, 44.0, 38.0]","[0.2, 0.2, 0.2, 0.2, 0.2]"
Enthalpy of mixing,1.1390684669200115,kJ/mol,"[48.0, 38.0, 67.0, 53.0, 23.0]","[0.2, 0.2, 0.2, 0.2, 0.2]"
Enthalpy of mixing,-1.1089493214504258,kJ/mol,"[28.0, 6.0, 42.0, 38.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,-0.269523979165046,kJ/mol,"[48.0, 6.0, 18.0]","[0.2, 0.6, 0.2]"
Enthalpy of mixing,0.371706426764245,kJ/mol,"[48.0, 72.0, 74.0]","[0.33333333333333337, 0.33333333333333337, 0.33333333333333337]"
Enthalpy of mixing,-0.1596902976300282,kJ/mol,"[48.0, 6.0, 74.0, 21.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]"
Enthalpy of mixing,0.9345407928960218,kJ/mol,"[68.0, 28.0, 38.0]","[0.33333333333333337, 0.33333333333333337, 0.33333333333333337]"
Enthalpy of mixing,1.232094969916321,kJ/mol,"[29.0, 6.0, 64.0, 38.0, 23.0]","[0.2, 0.2, 0.2, 0.2, 0.2]"
Enthalpy of mixing,0.0244170536782694,kJ/mol,"[76.0, 70.0, 38.0]","[0.6, 0.2, 0.2]"
Enthalpy of mixing,-0.5302198839164807,kJ/mol,"[62.0, 23.0]","[0.4, 0.6]"
Enthalpy of mixing,0.5458444871801135,kJ/mol,"[28.0, 46.0, 74.0]","[0.33333333333333337, 0.33333333333333337, 0.33333333333333337]"
Enthalpy of mixing,-0.3004216078156205,kJ/mol,"[48.0, 14.0, 72.0, 8.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,-2.231709244114146,kJ/mol,"[22.0, 74.0, 21.0]","[0.2, 0.6, 0.2]"
Enthalpy of mixing,0.2553266395378845,kJ/mol,"[6.0, 72.0, 23.0]","[0.6, 0.2, 0.2]"
Enthalpy of mixing,0.5200384294613793,kJ/mol,"[48.0, 64.0, 38.0, 53.0, 8.0]","[0.2, 0.2, 0.2, 0.2, 0.2]"
Enthalpy of mixing,0.1209608385953229,kJ/mol,"[78.0, 54.0]","[0.5, 0.5]"
Enthalpy of mixing,0.0565284115848666,kJ/mol,"[76.0, 41.0, 38.0]","[0.6, 0.2, 0.2]"
Enthalpy of mixing,-0.2380565838550633,kJ/mol,"[48.0, 67.0, 8.0, 60.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,-1.7537277584800228,kJ/mol,"[20.0, 38.0, 54.0]","[0.2, 0.2, 0.6]"
Enthalpy of mixing,0.7755052619377766,kJ/mol,"[11.0, 48.0, 19.0, 72.0, 38.0]","[0.2, 0.2, 0.2, 0.2, 0.2]"
Enthalpy of mixing,-0.9645286071453928,kJ/mol,"[45.0, 21.0, 31.0, 0.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,-0.0849979441461787,kJ/mol,"[4.0, 21.0, 0.0]","[0.6, 0.2, 0.2]"
Enthalpy of mixing,0.5047869095769606,kJ/mol,"[51.0, 28.0, 48.0, 74.0, 38.0]","[0.2, 0.2, 0.2, 0.2, 0.2]"
Enthalpy of mixing,0.5620890656942279,kJ/mol,"[28.0, 74.0, 38.0, 7.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,-0.2155542590466607,kJ/mol,"[14.0, 19.0, 64.0, 60.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,1.7622957091899625,kJ/mol,"[15.0, 4.0, 48.0]","[0.33333333333333337, 0.33333333333333337, 0.33333333333333337]"
Enthalpy of mixing,-0.7205557445700953,kJ/mol,"[48.0, 6.0, 5.0, 21.0, 31.0]","[0.2, 0.2, 0.2, 0.2, 0.2]"
Enthalpy of mixing,0.1967863437724656,kJ/mol,"[48.0, 6.0, 34.0]","[0.6, 0.2, 0.2]"
Enthalpy of mixing,0.0871442173673114,kJ/mol,"[10.0, 38.0]","[0.4, 0.6]"
Enthalpy of mixing,0.7042857451511844,kJ/mol,"[75.0, 76.0, 12.0, 44.0, 53.0]","[0.2, 0.2, 0.2, 0.2, 0.2]"
Enthalpy of mixing,-0.1186409933297438,kJ/mol,"[12.0, 2.0, 53.0, 60.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,-0.3577882123352557,kJ/mol,"[28.0, 48.0, 6.0, 5.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,0.91081152791008,kJ/mol,"[45.0, 6.0, 55.0]","[0.6, 0.2, 0.2]"
Enthalpy of mixing,1.1819027535186668,kJ/mol,"[12.0, 3.0, 53.0, 23.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,0.2337345731426134,kJ/mol,"[38.0, 31.0]","[0.6, 0.4]"
Enthalpy of mixing,-0.1087294050900063,kJ/mol,"[48.0, 72.0, 3.0, 8.0, 60.0]","[0.2, 0.2, 0.2, 0.2, 0.2]"
Enthalpy of mixing,1.1142072874697788,kJ/mol,"[2.0, 48.0, 64.0, 72.0, 38.0]","[0.2, 0.2, 0.2, 0.2, 0.2]"
Enthalpy of mixing,0.2335107900139772,kJ/mol,"[48.0, 6.0, 59.0, 31.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,0.1303137884509503,kJ/mol,"[14.0, 6.0, 67.0]","[0.6, 0.2, 0.2]"
Enthalpy of mixing,1.1457342090638174,kJ/mol,"[12.0, 72.0, 38.0, 67.0, 27.0]","[0.2, 0.2, 0.2, 0.2, 0.2]"
Enthalpy of mixing,0.939356332381144,kJ/mol,"[6.0, 53.0, 8.0, 7.0, 23.0]","[0.2, 0.2, 0.2, 0.2, 0.2]"
Enthalpy of mixing,0.1116124857087225,kJ/mol,"[75.0, 76.0, 50.0, 60.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,1.217541042579764,kJ/mol,"[75.0, 76.0, 12.0, 29.0, 53.0]","[0.2, 0.2, 0.2, 0.2, 0.2]"
Enthalpy of mixing,0.5699125602208757,kJ/mol,"[12.0, 7.0, 60.0]","[0.2, 0.6, 0.2]"
Enthalpy of mixing,-2.3957124961214102,kJ/mol,"[42.0, 74.0, 38.0]","[0.2, 0.6, 0.2]"
Enthalpy of mixing,0.302167275634623,kJ/mol,"[67.0, 60.0]","[0.6, 0.4]"
Enthalpy of mixing,0.5689821149219937,kJ/mol,"[11.0, 2.0, 6.0, 38.0, 60.0]","[0.2, 0.2, 0.2, 0.2, 0.2]"
Enthalpy of mixing,0.9477316772416566,kJ/mol,"[52.0, 28.0, 74.0]","[0.2, 0.6, 0.2]"
Enthalpy of mixing,0.5123382842389481,kJ/mol,"[12.0, 11.0, 19.0]","[0.33333333333333337, 0.33333333333333337, 0.33333333333333337]"
Enthalpy of mixing,0.4044358065441099,kJ/mol,"[28.0, 77.0, 31.0]","[0.2, 0.2, 0.6]"
Enthalpy of mixing,1.3816928051081785,kJ/mol,"[6.0, 53.0, 23.0]","[0.2, 0.6, 0.2]"
Enthalpy of mixing,-0.0567641824369404,kJ/mol,"[4.0, 6.0, 74.0, 0.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,-0.0143248714365484,kJ/mol,"[12.0, 38.0, 60.0, 23.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,-0.1174087784740266,kJ/mol,"[21.0, 69.0]","[0.5, 0.5]"
Enthalpy of mixing,0.5631823747395778,kJ/mol,"[72.0, 74.0, 67.0]","[0.33333333333333337, 0.33333333333333337, 0.33333333333333337]"
Enthalpy of mixing,-2.196668233358798,kJ/mol,"[48.0, 42.0, 74.0, 38.0, 21.0]","[0.2, 0.2, 0.2, 0.2, 0.2]"
Enthalpy of mixing,-0.1012126007807679,kJ/mol,"[14.0, 27.0, 60.0]","[0.6, 0.2, 0.2]"
Enthalpy of mixing,0.9733745232084487,kJ/mol,"[48.0, 6.0, 37.0]","[0.33333333333333337, 0.33333333333333337, 0.33333333333333337]"
Enthalpy of mixing,-0.0124395828394377,kJ/mol,"[14.0, 53.0, 8.0, 27.0, 60.0]","[0.2, 0.2, 0.2, 0.2, 0.2]"
Enthalpy of mixing,-0.0218499926348472,kJ/mol,"[48.0, 72.0, 67.0, 8.0, 27.0]","[0.2, 0.2, 0.2, 0.2, 0.2]"
Enthalpy of mixing,1.391755923675179,kJ/mol,"[76.0, 12.0, 48.0, 50.0, 56.0]","[0.2, 0.2, 0.2, 0.2, 0.2]"
Enthalpy of mixing,-0.046786716895158,kJ/mol,"[6.0, 74.0, 38.0, 61.0, 31.0]","[0.2, 0.2, 0.2, 0.2, 0.2]"
Enthalpy of mixing,0.5045831626116694,kJ/mol,"[11.0, 48.0, 64.0, 53.0, 60.0]","[0.2, 0.2, 0.2, 0.2, 0.2]"
Enthalpy of mixing,0.628235733506907,kJ/mol,"[74.0, 61.0, 31.0]","[0.2, 0.6, 0.2]"
Enthalpy of mixing,1.3273120722800735,kJ/mol,"[12.0, 14.0, 27.0]","[0.6, 0.2, 0.2]"
Enthalpy of mixing,0.1358735195072251,kJ/mol,"[12.0, 70.0, 72.0, 38.0, 8.0]","[0.2, 0.2, 0.2, 0.2, 0.2]"
Enthalpy of mixing,0.6515438193212723,kJ/mol,"[29.0, 72.0]","[0.5, 0.5]"
Enthalpy of mixing,0.1187890373653275,kJ/mol,"[28.0, 48.0, 74.0, 26.0, 31.0]","[0.2, 0.2, 0.2, 0.2, 0.2]"
Enthalpy of mixing,0.7460250308770463,kJ/mol,"[12.0, 11.0, 2.0, 64.0, 38.0]","[0.2, 0.2, 0.2, 0.2, 0.2]"
Enthalpy of mixing,-0.1108330069458303,kJ/mol,"[78.0, 4.0]","[0.6, 0.4]"
Enthalpy of mixing,0.0883814038488913,kJ/mol,"[28.0, 48.0, 72.0, 31.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,0.5949414635138742,kJ/mol,"[75.0, 12.0, 2.0, 48.0, 50.0]","[0.2, 0.2, 0.2, 0.2, 0.2]"
Enthalpy of mixing,-0.1521518657665901,kJ/mol,"[6.0, 67.0, 54.0, 21.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,1.005768471522131,kJ/mol,"[6.0, 53.0, 7.0]","[0.33333333333333337, 0.33333333333333337, 0.33333333333333337]"
Enthalpy of mixing,0.1232629705431963,kJ/mol,"[64.0, 72.0, 67.0]","[0.6, 0.2, 0.2]"
Enthalpy of mixing,-0.2656734650206768,kJ/mol,"[45.0, 7.0, 21.0]","[0.33333333333333337, 0.33333333333333337, 0.33333333333333337]"
Enthalpy of mixing,-1.1178565850282474,kJ/mol,"[22.0, 74.0]","[0.6, 0.4]"
Enthalpy of mixing,-0.836132027025078,kJ/mol,"[32.0, 31.0]","[0.2, 0.8]"
Enthalpy of mixing,0.095178853571574,kJ/mol,"[11.0, 29.0]","[0.5, 0.5]"
Enthalpy of mixing,0.7451728962846778,kJ/mol,"[11.0, 60.0, 23.0]","[0.33333333333333337, 0.33333333333333337, 0.33333333333333337]"
Enthalpy of mixing,-0.3235071044572551,kJ/mol,"[72.0, 74.0, 38.0]","[0.33333333333333337, 0.33333333333333337, 0.33333333333333337]"
Enthalpy of mixing,0.8148502909630193,kJ/mol,"[11.0, 48.0, 72.0, 67.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,0.7003594062675952,kJ/mol,"[12.0, 14.0, 6.0, 8.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,-0.2489700640809194,kJ/mol,"[48.0, 63.0]","[0.6, 0.4]"
Enthalpy of mixing,-0.330467787140023,kJ/mol,"[75.0, 73.0, 60.0]","[0.33333333333333337, 0.33333333333333337, 0.33333333333333337]"
Enthalpy of mixing,-0.0739012074773564,kJ/mol,"[79.0, 48.0, 6.0, 53.0, 60.0]","[0.2, 0.2, 0.2, 0.2, 0.2]"
Enthalpy of mixing,0.2992241943506508,kJ/mol,"[39.0, 54.0, 21.0]","[0.33333333333333337, 0.33333333333333337, 0.33333333333333337]"
Enthalpy of mixing,0.3841527060396744,kJ/mol,"[68.0, 74.0, 31.0]","[0.2, 0.6, 0.2]"
Enthalpy of mixing,0.3414237853392053,kJ/mol,"[13.0, 14.0, 38.0, 27.0, 60.0]","[0.2, 0.2, 0.2, 0.2, 0.2]"
